"","ttext","score","date","isretweet","retweetcount","favoritecount","duplicate"
"178","@MMoore2126 Hi, were temporarily experiencing longer than usual delivery times, apologies for any inconvenience. F  ","-1","2020-05-05 13:42:55","FALSE","0","0",FALSE
"179","@XianfengC @newyorkluo Dr. Jeff Chen@XianfengC
Coronavirus: Delivery man fired for spitting on Amazon package
 ","0","2020-05-05 13:42:44","FALSE","0","0",FALSE
"180","Me after 48 hours have passed and my Amazon Prime delivery hasnt arrived yet  ","0","2020-05-05 13:42:23","FALSE","0","1",FALSE
"181","I suggested a mother's day gift for my mom, which she rejected based on price and sent me alternative links on amaz  ","-1","2020-05-05 13:42:01","FALSE","0","1",FALSE
"182","Shouldnt @amazon refund or credit back or extend membership for Prime members? Since March, there really hasnt be  ","1","2020-05-05 13:41:27","FALSE","0","11",FALSE
"183","@BPLewis Please don't ask @WadePrince what he's bought. It's not all that far off from your purchases (sans party r  ","0","2020-05-05 13:40:30","FALSE","0","1",FALSE
"184","@Zmee27 @UPS_Canada @CanadaUPSers I am waiting for a package that was sent from a 45 minute drive. This is the seco  ","0","2020-05-05 13:40:29","FALSE","0","0",FALSE
"185","@AmazonUK Really great to still place orders but delivery drivers no longer want to bring parcels up to my flat. No  ","1","2020-05-05 13:39:59","FALSE","0","0",FALSE
"186","@MIBAS0 Were sorry to hear about this! Thats not the experience we want you to have. Just to clarify, which carri  ","-1","2020-05-05 13:39:37","FALSE","0","0",FALSE
"187","I sent you something from Amazon. You can track the delivery with this link.  ","0","2020-05-05 13:37:42","FALSE","0","0",FALSE
"188","RT @Renaiss06864126: @CMOMaharashtra CM Sir since opening of liquor shops has attracted overcrowding why not allow home delivery of liquor","0","2020-05-05 13:37:06","TRUE","1","0",FALSE
"189","@MikeMcDonald89 I just had a one day delivery from Amazon on Friday.","0","2020-05-05 13:35:52","FALSE","0","0",FALSE
"190","@CMOMaharashtra CM Sir since opening of liquor shops has attracted overcrowding why not allow home delivery of liqu  ","0","2020-05-05 13:35:49","FALSE","1","1",FALSE
"191","@hopecarmenpena Hi there. We're sorry to hear about the delivery trouble. To clarify, was it delivered to a differe  ","-2","2020-05-05 13:35:14","FALSE","0","1",FALSE
"192","RT @stone_shadow97: @amazonIN @amazon @AmazonHelp I live in red zone area,right now there is nothing to eat for my cat,nd place where I liv","0","2020-05-05 13:35:09","TRUE","1","0",FALSE
"193","@amazonIN @amazon @AmazonHelp I live in red zone area,right now there is nothing to eat for my cat,nd place where I  ","0","2020-05-05 13:35:04","FALSE","1","0",FALSE
"194","@AmazonHelp They are now threatening to cancel my order rather than tell me a delivery day. @amazon","-1","2020-05-05 13:34:17","FALSE","0","0",FALSE
"195","@mysticeminence when i ordered my books from amazon  they arrived a week or two before the date they were suppose a  ","0","2020-05-05 13:34:03","FALSE","0","1",FALSE
"196","AUTONOMOUS GROUND VEHICLE | Talkin' vehicle delivery in business |  ","1","2020-05-05 13:33:14","FALSE","0","0",FALSE
"197","RT @InumaTechnology: RwOT
The Baby Trend 2.0 Activity Walker is the perfect accessory as your child prepares to take their first steps.

O","1","2020-05-05 13:32:36","TRUE","0","0",FALSE
"198","RT @crissydanielle_: So with FREE AMAZON PRIME DELIVERY my item wont be here until May 7th? Im gonna need a refund or discount on my prim","2","2020-05-05 13:32:11","TRUE","53","0",FALSE
"199","@craignorriscbc this is a major story, along with the more than 150 wildcat strikes across America's warehouse, del  ","0","2020-05-05 13:32:01","FALSE","0","0",FALSE
"200","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 13:31:21","TRUE","99","0",TRUE
"201","@AisiTaisiDemo Maharaj ji daaru ki home delivery ho through flipkart, amazon, swiggy to social distancing aur sale  ","0","2020-05-05 13:30:17","FALSE","0","0",FALSE
"202","@Varneyco AGAIN, Varney. I as a ""Prime Member"" at Amazon. For the past 2 months I have NOT gotten my ""2 day"" delive  ","0","2020-05-05 13:29:45","FALSE","0","0",FALSE
"203","Waking up to &gt; Your Amazon package is out for delivery ","0","2020-05-05 13:29:27","FALSE","0","2",FALSE
"204","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-05 13:29:19","TRUE","9112","0",TRUE
"205","RT @sophiestrawbs16: Todays Amazon delivery should keep my busy for a while @NickHernBooks @OberonBooks  ","0","2020-05-05 13:29:13","TRUE","2","0",FALSE
"206","@MyBernerAccount @Nudiustertian2 I wont watch anything on Amazon. Wont buy or use their delivery service either. W  ","0","2020-05-05 13:29:03","FALSE","0","5",FALSE
"207","@JohnJAlvarez_ Bruh I dont get amazon 12 hour delivery like you lol","1","2020-05-05 13:28:22","FALSE","0","1",FALSE
"208","@KTTheGodMother Were temporarily experiencing longer than usual delivery times, please wait three days after your  ","0","2020-05-05 13:27:21","FALSE","0","0",FALSE
"209","@ArvindKejriwal Sir since opening of liquor shops has attracted overcrowding why not allow only home delivery of al  ","0","2020-05-05 13:27:19","FALSE","0","0",FALSE
"210","RT @GregRenoff: Friends: can anyone report how long it's taken from ordering the Templeman paperback book on Amazon to delivery? Appears th","0","2020-05-05 13:27:10","TRUE","2","0",FALSE
"211","RT @sophiestrawbs16: Todays Amazon delivery should keep my busy for a while @NickHernBooks @OberonBooks  ","0","2020-05-05 13:27:00","TRUE","2","0",TRUE
"212","RT @saffronhuni: This lady leaves out drinks and snacks for delivery people during the festive period and I can't get over this amazon deli","1","2020-05-05 13:26:42","TRUE","233003","0",FALSE
"213","N.B. - I was getting a few more books for my new library shelves when I noticed something Amazon is doing. They now  ","0","2020-05-05 13:25:42","FALSE","0","2",FALSE
"214","RT @rishibagree: Home Delivery model can be worked Partnering with Swiggy, Amazon and Zomato platform","1","2020-05-05 13:25:33","TRUE","76","0",FALSE
"215","@narendramodi @AmitShah @DrRPNishank I request my reputed pm and his concerned ministers to kindly help students li  ","0","2020-05-05 13:22:18","FALSE","0","0",FALSE
"216","While Japan Post have announced delays during this pandemic both Amazon Japan (  ","-1","2020-05-05 13:22:17","FALSE","0","0",FALSE
"217","Anker via Amazon. 
 
Anker 7-in-1 USB C Hub, with 4K HDMI, 100W Power Delivery, USB C Data Port, microSD and SD Car  ","0","2020-05-05 13:22:06","FALSE","0","0",TRUE
"218","I almost thought my amazon delivery person might have stolen my eyelashes until I realized the app said they left it in my mailbox  whew","-1","2020-05-05 13:21:53","FALSE","0","0",FALSE
"219","Amazon is now offering $1.50 in credit if you dont rush your delivery lmao smh","0","2020-05-05 13:21:37","FALSE","0","0",FALSE
"220","I'm seeing no slowdown as a Prime member in receiving orders from Amazon.

Just ordered some more stuff today and t  ","0","2020-05-05 13:19:51","FALSE","0","0",FALSE
"221","@IgnorantMoose @Jim_Jordan @SpeakerPelosi How come it's safe for a grocery store checkout person to check people ou  ","1","2020-05-05 13:19:05","FALSE","0","1",FALSE
"222","RT @AY_WINS: Amazon prime dont mean shit no more from the looks of these delivery times.  ","-1","2020-05-05 13:16:39","TRUE","3","0",TRUE
"223","RT @AY_WINS: Amazon prime dont mean shit no more from the looks of these delivery times.  ","-1","2020-05-05 13:15:48","TRUE","3","0",TRUE
"224","RT @GregRenoff: Friends: can anyone report how long it's taken from ordering the Templeman paperback book on Amazon to delivery? Appears th","0","2020-05-05 13:14:54","TRUE","2","0",TRUE
"225","@shop offsets delivery emissions by protecting trees in the Amazon rainforest. Shopbetter  ","0","2020-05-05 13:14:51","FALSE","0","0",TRUE
"226","Friends: can anyone report how long it's taken from ordering the Templeman paperback book on Amazon to delivery? Ap  ","0","2020-05-05 13:14:10","FALSE","2","9",FALSE
"227","@lisamariebasile And the thing is amazon provides you a specific place to give feedback regarding package/delivery  ","0","2020-05-05 13:14:09","FALSE","0","3",FALSE
"228","Amazon prime dont mean shit no more from the looks of these delivery times.  ","-1","2020-05-05 13:13:31","FALSE","3","9",FALSE
"229","@fox2deena I believe you have a sombrero in your special delivery amazon package.","0","2020-05-05 13:12:48","FALSE","0","0",FALSE
"230","RT @JeffBezos: Amazon partners with thousands of kirana stores all over India as delivery points. Its good for customers, and it helps the","1","2020-05-05 13:12:34","TRUE","2142","0",FALSE
"231","@1975haon Hi, apologies for this situation. What delivery date are you being given for the Palaye album when you cl  ","0","2020-05-05 13:12:06","FALSE","0","1",FALSE
"232","Just had another Amazon delivery driver who didn't observe social distancing. He was right at the door so I had to  ","1","2020-05-05 13:10:34","FALSE","0","4",FALSE
"233","Im ctfuat some of these Amazon delivery dates saying July ","0","2020-05-05 13:09:40","FALSE","0","0",FALSE
"234","Todays Amazon delivery should keep my busy for a while @NickHernBooks @OberonBooks  ","0","2020-05-05 13:08:01","FALSE","2","19",FALSE
"235","Either way, I need my order in the next two days or please refund and will order from Amazon next day delivery! Ver  ","1","2020-05-05 13:07:52","FALSE","0","0",FALSE
"236","@JollyBusyBee super long delivery times tho haha, I was looking more for striped like this  ","2","2020-05-05 13:06:47","FALSE","0","1",FALSE
"237","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 13:05:30","TRUE","99","0",TRUE
"238","@Grofers Can you please elaborate what extra steps you took. Because I realized the same way delivery boy has deliv  ","0","2020-05-05 13:04:38","FALSE","0","0",FALSE
"239","Request @PMOIndia to consider online delivery of liquor as that way we can control the situation as well as add val  ","1","2020-05-05 13:03:22","FALSE","0","0",FALSE
"240","@amazon so left my review didn't say nothing wrong about the film just pointed out how my delivery was handled and  ","-1","2020-05-05 13:02:34","FALSE","0","0",FALSE
"241","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 13:01:37","TRUE","99","0",TRUE
"242","@Prince_Muraguri True. Home delivery tickers are doing well. They're the best defensive plays alongside ventilator  ","1","2020-05-05 13:00:13","FALSE","0","1",FALSE
"243","Emerging from the crisis is a partnership between deep-pocketed ecommerce giants such as JioMart, @Amazon and  ","-1","2020-05-05 13:00:06","FALSE","0","0",FALSE
"244","What does the statement next or 2 day delivery actually mean. In the case of amazon amazonprime Walmart it doesn  ","0","2020-05-05 12:58:55","FALSE","0","0",FALSE
"245","RT @primevideosport: Your Amazon delivery has arrived...   ","0","2020-05-05 12:58:42","TRUE","6","0",FALSE
"246","@Malic_VR @amazon This happened to me too with an ASUS TUF board. Ended up going to my local Best Buy and grabbing  ","1","2020-05-05 12:57:41","FALSE","0","1",FALSE
"247","@JillDLawrence @USATODAY @USPS @usatodayopinion Killing the Postal Service would create big opportunities for priva  ","-1","2020-05-05 12:57:22","FALSE","0","2",FALSE
"248","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 12:56:51","TRUE","99","0",TRUE
"249","Everyone on my road hates the Amazon delivery guy because the way he knocks on peoples doors  youd think it was the Feds ","-1","2020-05-05 12:55:56","FALSE","0","0",FALSE
"250","@Deebaybz they be looking so juicy when these americans eat it 12 with 35 delivery on amazon for a pack of four","0","2020-05-05 12:54:39","FALSE","0","0",FALSE
"251","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 12:53:44","TRUE","99","0",TRUE
"252","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 12:53:10","TRUE","99","0",TRUE
"253","RT @GENmag: Dining out may no longer be the main alternative to cooking at home, as many restaurants vanish.  

The winners will be compani","1","2020-05-05 12:52:17","TRUE","99","0",TRUE
"254","Liked Love Story by Erich Segal? then you'll love EVERY FIVE MINUTES ""unique, exceptional, excellently written, per  ","5","2020-05-05 12:52:00","FALSE","0","0",FALSE
"255","RT @IndLeaders: Amazon, the $1.2 trillion behemoth, has prospered in the last few years, leaving behind all its competitors in the space, b","0","2020-05-05 12:51:07","TRUE","3","0",FALSE
"256","@GoodBallSack Hi Simon
your book and free gift are enroute via Amazon
Delivery estimated 19th May
Hopefully sooner  ","1","2020-05-05 12:50:05","FALSE","0","1",FALSE
"257","Amazon Zeppelin deploying delivery drones  ","-1","2020-05-05 12:49:50","FALSE","0","0",FALSE
"258","Amazon Prime Airs New Delivery Drone  ","0","2020-05-05 12:49:24","FALSE","0","0",FALSE
"259","@_MarBurG_ @SLBenfica Ive lost count of how many fans have been screwed over by the delivery company they hired. G  ","-1","2020-05-05 12:47:09","FALSE","0","2",FALSE
"260","RT @ZakiR_ZR_26: @ysjagan Respected Sir,

Please note that all these lockdown which we have been implementing for more than one month waste","-1","2020-05-05 12:46:55","TRUE","1","0",FALSE
"261","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-05 12:45:08","TRUE","9112","0",TRUE
"262","@ClementineLips It started when I got a stocking filler card game from an online adult store (to make my order up t  ","0","2020-05-05 12:44:54","FALSE","0","3",FALSE
"263","sir, I appreciate the work done by you in Delhi, but situation on wine shops are extremely dangerous,either open al  ","2","2020-05-05 12:44:22","FALSE","0","1",FALSE
"264","Amazon has had Next-day and then Same-day in London/MCR. Now @marksandspencer M&amp;S has 30 minutes delivery:  ","0","2020-05-05 12:43:39","FALSE","0","0",FALSE
"265","When Amazon delivery throw in free extras. CatsOfTwitter CatsOfTheQuarantine  ","1","2020-05-05 12:43:27","FALSE","0","0",FALSE
"266","@ArvindKejriwal @trspartyonline @kcrunofficial @TSwithKCR 
@aajtak @republic @JaiKCR29 @TV9Telugu 
Sir, why we can'  ","0","2020-05-05 12:43:10","FALSE","0","0",FALSE
